ticker,yearReport,lengthReport,TOTAL ASSETS (Bn. VND),Cash and cash equivalents (Bn. VND),Balances with the SBV,Placements with and loans to other credit institutions,"Trading Securities, net",Trading Securities,Provision for diminution in value of Trading Securities,Derivatives and other financial liabilities,"Loans and advances to customers, net",Loans and advances to customers,Less: Provision for losses on loans and advances to customers,Investment Securities,Available-for Sales Securities,Held-to-Maturity Securities,Less: Provision for diminution in value of investment securities,Long-term investments (Bn. VND),Investments in associate companies,Other long-term assets (Bn. VND),Less: Provision for diminuation in value of long term investments,Fixed assets (Bn. VND),Tangible fixed assets,Intagible fixed assets,Investment in properties,Other Assets,TOTAL RESOURCES (Bn. VND),LIABILITIES (Bn. VND),Due to Gov and borrowings from SBV,Deposits and borrowings from other credit institutions,Deposits from customers,_Derivatives and other financial liabilities,"Funds received from Gov, international and other institutions",Convertible bonds/CDs and other valuable papers issued,Other liabilities,OWNER'S EQUITY(Bn.VND),Capital,Reserves,Foreign Currency Difference reserve,Undistributed earnings (Bn. VND),Paid-in capital (Bn. VND),MINORITY INTERESTS,Revenue (Bn. VND),Revenue YoY (%),Attribute to parent company (Bn. VND),Attribute to parent company YoY (%),Interest and Similar Income,Interest and Similar Expenses,Net Interest Income,Fees and Comission Income,Fees and Comission Expenses,Net Fee and Commission Income,Net gain (loss) from foreign currency and gold dealings,Net gain (loss) from trading of trading securities,Net gain (loss) from disposal of investment securities,Net Other income/(expenses),Other expenses,Net Other income/expenses,Dividends received,Total operating revenue,General & Admin Expenses,Operating Profit before Provision,Provision for credit losses,Profit before tax,Tax For the Year,Business income tax - current,Business income tax - deferred,Net Profit For the Year,Attributable to parent company,EPS_basis,Profits from other activities,Operating profit before changes in working capital,Net Cash Flows from Operating Activities before BIT,Payment from reserves,Purchase of fixed assets,Gain on Dividend,Net Cash Flows from Investing Activities,Increase in charter captial,Cash flows from financial activities,Net increase/decrease in cash and cash equivalents,Cash and cash equivalents,Foreign exchange differences Adjustment,Cash and Cash Equivalents at the end of period,Net cash inflows/outflows from operating activities,Proceeds from disposal of fixed assets,Investment in other entities,Proceeds from divestment in other entities,Dividends paid,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital,Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Dividend yield (%),Financial Leverage,Market Capital (Bn. VND),Outstanding Share (Mil. Shares),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),Quarter_Time,Investment in joint ventures,Leased assets,Difference upon Assets Revaluation,Minority Interest,Other Reserves,CURRENT ASSETS (Bn. VND),Short-term investments (Bn. VND),Accounts receivable (Bn. VND),Net Inventories,Other current assets,LONG-TERM ASSETS (Bn. VND),Other non-current assets,Current liabilities (Bn. VND),Long-term liabilities (Bn. VND),Capital and reserves (Bn. VND),Prepayments to suppliers (Bn. VND),Short-term loans receivables (Bn. VND),"Inventories, Net (Bn. VND)",Other current assets (Bn. VND),Investment and development funds (Bn. VND),Common shares (Bn. VND),Advances from customers (Bn. VND),Short-term borrowings (Bn. VND),Good will (Bn. VND),Long-term prepayments (Bn. VND),Other long-term receivables (Bn. VND),Long-term trade receivables (Bn. VND),Financial Income,Interest Expenses,Sales,Sales deductions,Net Sales,Cost of Sales,Gross Profit,Financial Expenses,Gain/(loss) from joint ventures,Selling Expenses,Operating Profit/Loss,Other income,Net income from associated companies,Other Income/Expenses,Net other income/expenses,Net Profit/Loss before tax,Depreciation and Amortisation,Unrealized foreign exchange gain/loss,Profit/Loss from investing activities,Interest Expense,Increase/Decrease in receivables,Increase/Decrease in inventories,Increase/Decrease in payables,Increase/Decrease in prepaid expenses,Interest paid,Business Income Tax paid,Other receipts from operating activities,Other payments on operating activities,"Loans granted, purchases of debt instruments (Bn. VND)","Collection of loans, proceeds from sales of debts instruments (Bn. VND)",Payments for share repurchases,Proceeds from borrowings,Repayment of borrowings,(ST+LT borrowings)/Equity,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,EBIT Margin (%),Gross Profit Margin (%),EBITDA (Bn. VND),EBIT (Bn. VND),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,EV/EBITDA,Long-term loans receivables (Bn. VND),Goodwill,Budget sources and other funds,Long-term borrowings (Bn. VND),Finance lease principal payments,Interest income and dividends,Profit/Loss from disposal of fixed assets,Convertible bonds (Bn. VND),_Increase/Decrease in receivables,_Increase/Decrease in payables,adj_close_q,actual_price_date,y_return
ACB,2023,3,648509938000000,6552560000000,12405261000000.0,98170290000000.0,1892458000000.0,2023422000000.0,-130964000000.0,79210000000.0,444641463000000.0,449751645000000.0,-5110182000000.0,70233160000000.0,34885148000000.0,35348012000000.0,0.0,140025000000,0.0,303387000000.0,-163362000000.0,4447517000000,3131419000000.0,1316098000000.0,177005000000.0,9770989000000.0,648509938000000,581684649000000,18552000000.0,64119526000000.0,445499845000000.0,0.0,45249000000.0,48858665000000.0,23142812000000.0,66825289000000,39112283000000.0,9220106000000.0,-124393000000.0,18617293000000,38840504000000,0.0,13023905000000,0.2620009178255441,4037579000000,0.1256169514735466,13023905000000.0,-6814777000000.0,6209128000000.0,1301774000000.0,-538187000000.0,763587000000.0,315762000000.0,67760000000.0,881942000000.0,202751000000.0,-55714000000.0,147037000000.0,39166000000.0,8424382000000.0,-2868218000000,5556164000000.0,-520683000000.0,5035481000000,-997902000000.0,-996856000000,-1046000000.0,4037579000000,4037579000000,1040.0,48709000000.0,5957868000000.0,5154308000000.0,-184000000.0,-144086000000.0,36910000000.0,-106709000000.0,0.0,0.0,5047415000000.0,107750512000000.0,-79471000000.0,112718456000000.0,5154124000000.0,467000000.0,0.0,0.0,0.0,8.7045586739,0.0665543997871823,1.3009491234631003,0.6502650613741575,0.2379142232,0.0,0.0238686591,0.0,9.704558673887666,100208499236400.0,3884050358.0,6.7213553953,1.4995595341,3.1030020186,2.2716320859,1039.5279741118125,17205.052159625,2023-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4,2023-12-01,0.2598636380081402
ACB,2023,4,718794589000000,6909300000000,18504814000000.0,114873931000000.0,7177069000000.0,7323489000000.0,-146420000000.0,0.0,482234900000000.0,487601852000000.0,-5366952000000.0,73463347000000.0,44903768000000.0,28559579000000.0,0.0,140025000000,0.0,303387000000.0,-163362000000.0,4762561000000,3317568000000.0,1444993000000.0,177005000000.0,10551637000000.0,718794589000000,647838628000000,88000000.0,89506662000000.0,482702731000000.0,117126000000.0,41534000000.0,52410014000000.0,23060473000000.0,70955961000000,39112283000000.0,11557435000000.0,0.0,20286243000000,38840504000000,0.0,12515015000000,0.0512020899367616,4006279000000,0.3956641275198413,12515015000000.0,-6225399000000.0,6289616000000.0,1305933000000.0,-578635000000.0,727298000000.0,28950000000.0,-13925000000.0,1358428000000.0,216906000000.0,-230699000000.0,-13793000000.0,1889000000.0,8378463000000.0,-3013248000000,5365215000000.0,-321641000000.0,5043574000000,-1037295000000.0,-975257000000,-62038000000.0,4006279000000,4006279000000,1031.0,-123976000000.0,4366643000000.0,24000778000000.0,-783000000.0,-778517000000.0,5840000000.0,-771106000000.0,0.0,0.0,23228889000000.0,112718456000000.0,124393000000.0,136071738000000.0,23999995000000.0,1571000000.0,0.0,0.0,0.0,9.1301508551,0.0671199562782329,1.3813646996338755,0.6369671852780837,0.2479969029,0.0,0.024187983,0.0,10.13015085511984,108753410024000.0,3884050358.0,6.7781377348,1.5326888466,3.3210681107,2.9285012269,1031.469376226867,18268.5481545963,2023-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.97,2024-04-01,0.0368682699635585
ACB,2024,1,727297968000000,6470319000000,7851936000000.0,121950918000000.0,7377873000000.0,7469189000000.0,-91316000000.0,0.0,500339694000000.0,506112216000000.0,-5772522000000.0,67999640000000.0,45959043000000.0,22040597000000.0,0.0,140025000000,0.0,303387000000.0,-163362000000.0,4670671000000,3234051000000.0,1436620000000.0,177005000000.0,10319887000000.0,727297968000000,652507236000000,66583000000.0,89358866000000.0,492804396000000.0,518306000000.0,37321000000.0,49011681000000.0,20710083000000.0,74790732000000,39112283000000.0,11557435000000.0,-70648000000.0,24191662000000,38840504000000,0.0,11987594000000,-0.0935162514341991,3905419000000,-0.055528026526537,11987594000000.0,-5266076000000.0,6721518000000.0,1282271000000.0,-537069000000.0,745202000000.0,233300000000.0,196391000000.0,204068000000.0,172323000000.0,-109907000000.0,62416000000.0,5556000000.0,8168451000000.0,-2763921000000,5404530000000.0,-512217000000.0,4892313000000,-986894000000.0,-1066922000000,80028000000.0,3905419000000,3905419000000,1006.0,-113383000000.0,901606000000.0,-9470240000000.0,-150000000.0,-34725000000.0,5087000000.0,-29484000000.0,0.0,0.0,-9499874000000.0,136071738000000.0,-70648000000.0,126501216000000.0,-9470390000000.0,154000000.0,0.0,0.0,0.0,8.7244397608,0.0624498634402989,1.4560196999456845,0.5810322906224457,0.2296713776,0.0,0.0232106375,0.0,9.72443976079817,107199789888000.0,4466657912.0,6.7783089662,1.4333298662,3.2489888681,3.1434730546,874.3492510379649,16744.2265500273,2024-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.72,2024-06-03,-0.00580834159574679
ACB,2024,2,769678700000000,6594138000000,15724945000000.0,105419092000000.0,6125105000000.0,6236053000000.0,-110948000000.0,0.0,543853038000000.0,550172293000000.0,-6319255000000.0,77089507000000.0,61663820000000.0,15438107000000.0,-12420000000.0,128875000000,0.0,292867000000.0,-163992000000.0,4665559000000,3119424000000.0,1546135000000.0,177005000000.0,9901436000000.0,769678700000000,694886022000000,15945000000.0,93760618000000.0,511695775000000.0,61832000000.0,33175000000.0,66953215000000.0,22365462000000.0,74792678000000,44938358000000.0,11557435000000.0,-253241000000.0,18550126000000,44666579000000,0.0,12474712000000,-0.0816341209180454,4468590000000,0.1559151606142614,12474712000000.0,-5363206000000.0,7111506000000.0,1421150000000.0,-543581000000.0,877569000000.0,426650000000.0,-41231000000.0,-14005000000.0,415272000000.0,-129401000000.0,285871000000.0,5651000000.0,8652011000000.0,-2465618000000,6186393000000.0,-588150000000.0,5598243000000,-1129653000000.0,-1075344000000,-54309000000.0,4468590000000,4468590000000,779.0,106418000000.0,6515731000000.0,-3149944000000.0,-96000000.0,-347301000000.0,6746000000.0,-260913000000.0,0.0,-3884051000000.0,-7295004000000.0,126501216000000.0,-182593000000.0,119023619000000.0,-3150040000000.0,79642000000.0,0.0,0.0,-3884051000000.0,9.2908295382,0.0623798896464169,1.4560575845105272,0.6283605751018139,0.2285300774,0.0,0.0229277307,0.0,10.290829538153456,115909772816400.0,4466657912.0,7.0599776394,1.5497475945,3.4473043599,7.0105209978,1000.4325578627388,16744.662222523,2024-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6,2024-09-04,0.019707439061373667
ACB,2024,3,777392922000000,5870526000000,8392393000000.0,92090423000000.0,6965867000000.0,7059448000000.0,-93581000000.0,267873000000.0,548247424000000.0,554908474000000.0,-6661050000000.0,100862391000000.0,88938255000000.0,11931400000000.0,-7264000000.0,127425000000,0.0,292867000000.0,-165442000000.0,4642986000000,3084190000000.0,1558796000000.0,177005000000.0,9748609000000.0,777392922000000,698538661000000,19152000000.0,73519652000000.0,512123668000000.0,0.0,31641000000.0,90366104000000.0,22478444000000.0,78854261000000,44938358000000.0,11557435000000.0,-62053000000.0,22420521000000,44666579000000,0.0,12922067000000,-0.007819313792599,3870395000000,-0.0414069916650547,12922067000000.0,-6040680000000.0,6881387000000.0,1325822000000.0,-578633000000.0,747189000000.0,166635000000.0,71287000000.0,47199000000.0,259065000000.0,-56305000000.0,202760000000.0,19544000000.0,8136001000000.0,-2933714000000,5202287000000.0,-358243000000.0,4844044000000,-973649000000.0,-971306000000,-2343000000.0,3870395000000,3870395000000,0.0,10399000000.0,5587994000000.0,-16528423000000.0,-480000000.0,-118764000000.0,10063000000.0,-104419000000.0,0.0,0.0,-16633322000000.0,119023619000000.0,191188000000.0,102581485000000.0,-16528903000000.0,775000000.0,3507000000.0,0.0,0.0,8.8586038616,0.0588805974606749,1.5351281418218865,0.5624440247293169,0.2171146112,0.0,0.021717062,0.0,9.858603861622646,110103117530800.0,4466657912.0,6.7752917564,1.3962862138,3.3029357117,-21.381994844,866.5080416393437,17653.9736316391,2024-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.01,2024-12-02,0.03507490713083287
ACB,2024,4,864005703000000,5696449000000,25219753000000.0,117882259000000.0,3881151000000.0,4029088000000.0,-147937000000.0,55992000000.0,573946692000000.0,580686248000000.0,-6739556000000.0,121090243000000.0,108918477000000.0,12171766000000.0,0.0,124935000000,0.0,292867000000.0,-167932000000.0,5412370000000,3222198000000.0,2190172000000.0,177005000000.0,10518854000000.0,864005703000000,780544025000000,7954853000000.0,111591668000000.0,537304578000000.0,0.0,28008000000.0,101650446000000.0,22014472000000.0,83461678000000,44938358000000.0,14789568000000.0,0.0,23733752000000,44666579000000,0.0,13518376000000,0.0801725767008669,4545364000000,0.1345600244016954,13518376000000.0,-6438085000000.0,7080291000000.0,1435715000000.0,-566890000000.0,868825000000.0,344167000000.0,-26090000000.0,213050000000.0,419472000000.0,-346882000000.0,72590000000.0,5463000000.0,8558296000000.0,-2739350000000,5818946000000.0,-147675000000.0,5671271000000,-1125907000000.0,-1086127000000,-39780000000.0,4545364000000,4545364000000,1017.0,-167523000000.0,3704555000000.0,37520087000000.0,-523000000.0,-418950000000.0,13162000000.0,-338494000000.0,0.0,0.0,37181070000000.0,102581485000000.0,62053000000.0,139824608000000.0,37519564000000.0,67294000000.0,-3507000000.0,3507000000.0,0.0,9.352124756,0.0648485643914324,1.624824949681243,0.6419741787449131,0.2174591984,0.0,0.0212152703,0.0,10.352124755986814,107646455679200.0,4466657912.0,6.4114320514,1.2897710453,3.2119119723,12.8606315275,1017.6208005069184,18685.4869220618,2024-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.76,2025-04-01,-0.030800381505721126
ACB,2025,1,891674563000000,5857654000000,13457514000000.0,129347480000000.0,4307534000000.0,4479661000000.0,-172127000000.0,0.0,592430761000000.0,598805866000000.0,-6375105000000.0,129978304000000.0,118052779000000.0,11925525000000.0,0.0,126773000000,0.0,292867000000.0,-166094000000.0,5311943000000,3148991000000.0,2162952000000.0,177005000000.0,10679595000000.0,891674563000000,804599986000000,18643287000000.0,101284086000000.0,550375020000000.0,171338000000.0,26725000000.0,114051801000000.0,20047729000000.0,87074577000000,44938358000000.0,14789568000000.0,-65367000000.0,27412018000000,44666579000000,0.0,13327306000000,0.1117582060253291,3678266000000,-0.0581635414791601,13327306000000.0,-6968441000000.0,6358865000000.0,1394280000000.0,-521967000000.0,872313000000.0,475590000000.0,23799000000.0,-1495000000.0,284468000000.0,-102083000000.0,182385000000.0,3171000000.0,7914628000000.0,-2691892000000,5222736000000.0,-626128000000.0,4596608000000,-918342000000.0,-958551000000,40209000000.0,3678266000000,3678266000000,0.0,118371000000.0,2203592000000.0,-4295847000000.0,-13847000000.0,-180662000000.0,2856000000.0,-176937000000.0,0.0,0.0,-4486631000000.0,139824608000000.0,-65367000000.0,135272610000000.0,-4309694000000.0,869000000.0,0.0,0.0,0.0,9.2403548053,0.0610045225944652,1.6951605644993206,0.5784469398233805,0.2043611798,0.0,0.0200591695,0.0,10.24035480528375,116602104797300.0,5136656599.0,7.0400782576,1.3391061871,3.5056771943,8.6174513949,716.0817409355498,16951.6056449932,2025-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1,2025-06-02,0.2649129641905048
ACB,2025,2,933541420000000,6666091000000,5439937000000.0,125447269000000.0,4958406000000.0,5160049000000.0,-201643000000.0,0.0,627669396000000.0,633748683000000.0,-6079287000000.0,145778688000000.0,133862829000000.0,11915859000000.0,0.0,124885000000,0.0,292867000000.0,-167982000000.0,5396553000000,3223395000000.0,2173158000000.0,62310000000.0,11997885000000.0,933541420000000,846330791000000,21026778000000.0,96259274000000.0,567406860000000.0,318849000000.0,24547000000.0,139552843000000.0,21741640000000.0,87210629000000,51638345000000.0,14789568000000.0,-243816000000.0,21026532000000,51366566000000,0.0,14298695000000,0.1462144376559555,4881159000000,0.0923264385410163,14298695000000.0,-7614847000000.0,6683848000000.0,1102158000000.0,-517427000000.0,584731000000.0,670005000000.0,36590000000.0,446091000000.0,1163413000000.0,-350690000000.0,812723000000.0,58556000000.0,9292544000000.0,-2736160000000,6556384000000.0,-463039000000.0,6093345000000,-1212186000000.0,-1210700000000,-1486000000.0,4881159000000,4881159000000,0.0,283064000000.0,6391359000000.0,-5482009000000.0,-8587000000.0,-101469000000.0,59787000000.0,-46535000000.0,0.0,-4466658000000.0,-10003789000000.0,135272610000000.0,-178449000000.0,125090372000000.0,-5490596000000.0,71097000000.0,0.0,0.0,-4466658000000.0,9.7044454409,0.0618795330555407,1.697809213428402,0.7302917421222027,0.2017246139,0.0,0.0195870449,0.0,10.70444544093358,135094068553700.0,5136656599.0,7.9583271815,1.5490550877,3.9849030894,12.0723493652,950.259941641857,16978.092134284,2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5,2025-09-03,-0.13613217432458005
ACB,2025,3,948549176000000,6785568000000,15197467000000.0,104925948000000.0,5918486000000.0,6072639000000.0,-154153000000.0,0.0,663032417000000.0,669188125000000.0,-6155708000000.0,133759576000000.0,121853383000000.0,11906193000000.0,0.0,126774000000,0.0,292867000000.0,-166093000000.0,5400704000000,3209383000000.0,2191321000000.0,103544000000.0,13298692000000.0,948549176000000,857133676000000,20691569000000.0,129176089000000.0,571028953000000.0,123668000000.0,22456000000.0,113387071000000.0,22703870000000.0,91415500000000,51638345000000.0,14789568000000.0,-319534000000.0,25307121000000,51366566000000,0.0,15049404000000,0.1646282285953168,4280589000000,0.105982464322117,15049404000000.0,-8279694000000.0,6769710000000.0,1317755000000.0,-522330000000.0,795425000000.0,449150000000.0,367366000000.0,-30000000.0,370657000000.0,-385920000000.0,-15263000000.0,18307000000.0,8384665000000.0,-2713933000000,5670732000000.0,-288936000000.0,5381796000000,-1101207000000.0,-1081502000000,-19705000000.0,4280589000000,4280589000000,0.0,-487112000000.0,4635312000000.0,-11377172000000.0,-13448000000.0,-96628000000.0,16424000000.0,132930000000.0,0.0,0.0,-11257690000000.0,125090372000000.0,-75718000000.0,113756964000000.0,-11390620000000.0,94000000.0,0.0,0.0,0.0,9.3762400906,0.0590786464002275,1.7796692895101591,0.632314973610391,0.1991666777,0.0,0.019116518,0.0,10.376240090575449,126618585165350.0,5136656599.0,7.2830504387,1.3850887997,3.7077040129,7.754379808,833.3414775738253,17796.6928951016,2025-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,2025-12-01,
ACB,2025,4,1025850127000000,8624548000000,16574958000000.0,149990681000000.0,6544882000000.0,6708358000000.0,-163476000000.0,324298000000.0,679152623000000.0,686777352000000.0,-7624729000000.0,144164116000000.0,132778839000000.0,11396527000000.0,-11250000000.0,74699000000,0.0,233739000000.0,-159040000000.0,5438550000000,3200487000000.0,2238063000000.0,149673000000.0,14811099000000.0,1025850127000000,931330408000000,32976139000000.0,154999539000000.0,585180175000000.0,0.0,19079000000.0,133294422000000.0,24861054000000.0,94519719000000,51638345000000.0,17583061000000.0,0.0,25298313000000,51366566000000,0.0,16080424000000,0.1895233569476097,2784685000000,-0.3873570961533554,16080424000000.0,-8987152000000.0,7093272000000.0,1381930000000.0,-487659000000.0,894271000000.0,137141000000.0,46561000000.0,-47782000000.0,410156000000.0,-366714000000.0,43442000000.0,39141000000.0,8206046000000.0,-2782374000000,5423672000000.0,-1956645000000.0,3467027000000,-682342000000.0,-663269000000,-19073000000.0,2784685000000,2784685000000,542.0,-137157000000.0,4866737000000.0,49444976000000.0,-93992000000.0,-323105000000.0,40090000000.0,-213690000000.0,0.0,0.0,49137294000000.0,113756964000000.0,319534000000.0,163213792000000.0,49350984000000.0,145000000.0,0.0,52078000000.0,0.0,9.8532921792,0.0575387872238596,1.8401019647371604,0.3925811670552038,0.1755767655,0.0,0.0165353343,0.0,10.853292179169513,118143101777000.0,5136656599.0,7.561304157,1.2499307343,3.4955769797,4.1954116137,542.1201410548099,18401.0196473716,2025-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BID,2021,1,1558887407000000,10770158000000,91672598000000.0,85087146000000.0,3574042000000.0,3586841000000.0,-12799000000.0,221388000000.0,1210123489000000.0,1233545783000000.0,-23422294000000.0,118019339000000.0,104553274000000.0,14379156000000.0,-913091000000.0,2842564000000,2730734000000.0,216069000000.0,-104239000000.0,10241492000000,6009491000000.0,4232001000000.0,,26335191000000.0,1558887407000000,1476624113000000,27563388000000.0,112052995000000.0,1225957672000000.0,0.0,12704814000000.0,66194902000000.0,32150342000000.0,82263294000000,54780413000000.0,8072474000000.0,18605000000.0,16156679000000,40220180000000,3235123000000.0,24058240000000,-0.0933556611776754,2648137000000,0.8790082074635623,24058240000000.0,-13228171000000.0,10830069000000.0,2217213000000.0,-782881000000.0,1434332000000.0,379157000000.0,450607000000.0,-330896000000.0,2125881000000.0,-321372000000.0,1804509000000.0,37266000000.0,14605044000000.0,-4036501000000,10568543000000.0,-7172520000000.0,3396023000000,-674484000000.0,-678749000000,4265000000.0,2721539000000,2648137000000,0.0,-76944000000.0,8148562000000.0,52492867000000.0,0.0,-161256000000.0,573000000.0,-211555000000.0,0.0,0.0,52281312000000.0,98771238000000.0,0.0,151052550000000.0,52492867000000.0,776000000.0,-51599000000.0,0.0,0.0,17.949975967407227,0.1244964977940222,1.1716144954844947,0.2445170940277481,0.1036854609847068,0.0,0.0055938218720257,0.0,18.94997551398805,168924757680000.0,4022018040.0,20.1672449325,2.137525841,3.1692738303,4.7764133708,658.4100254309153,19648.8852645723,2021-03-31,0.0,0.0,0.0,0.0,267851000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.55,2021-06-01,-0.20738810498826005
BID,2021,2,1642336884000000,11073415000000,37588465000000.0,145957757000000.0,3610379000000.0,3633620000000.0,-23241000000.0,236204000000.0,1269426338000000.0,1297445087000000.0,-28018749000000.0,135148274000000.0,107379705000000.0,28840121000000.0,-1071552000000.0,2856693000000,2744990000000.0,216045000000.0,-104342000000.0,10152116000000,5924840000000.0,4227276000000.0,,26287243000000.0,1642336884000000,1557788374000000,16532216000000.0,102454280000000.0,1293956654000000.0,0.0,12601501000000.0,97819039000000.0,34424684000000.0,84548510000000,54780413000000.0,8113368000000.0,-15494000000.0,18484503000000,40220180000000,3185720000000.0,26171067000000,0.1156760546460322,3658712000000,0.8449997529048805,26171067000000.0,-13241606000000.0,12929461000000.0,2702988000000.0,-961339000000.0,1741649000000.0,405421000000.0,121802000000.0,-162263000000.0,2406503000000.0,-218836000000.0,2187667000000.0,67927000000.0,17291664000000.0,-4108256000000,13183408000000.0,-8519881000000.0,4663527000000,-924352000000.0,-924885000000,533000000.0,3739175000000,3658712000000,0.0,-109197000000.0,12765986000000.0,-5997022000000.0,0.0,-337647000000.0,42112000000.0,-293098000000.0,0.0,-610163000000.0,-6900283000000.0,151052550000000.0,3000000.0,144152270000000.0,-5997022000000.0,2697000000.0,-164000000.0,0.0,-610163000000.0,18.4247880181,0.120074451932979,1.2041611157415573,0.2829748277983127,0.1225683915,0.0,0.0064998553,0.0,19.42478801814485,160478519796000.0,4022018040.0,15.9650506811,1.972382213,2.6849812328,3.1807214747,909.6707084884184,20229.3448688758,2021-06-30,0.0,0.0,0.0,0.0,267851000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.39,2021-09-01,0.1273151488233647
BID,2021,3,1686678164000000,11440685000000,64251759000000.0,115503372000000.0,6350644000000.0,6374417000000.0,-23773000000.0,378534000000.0,1298625215000000.0,1328679993000000.0,-30054778000000.0,149752439000000.0,108253571000000.0,41950552000000.0,-451684000000.0,2902893000000,2758223000000.0,215903000000.0,-71233000000.0,10382490000000,6073131000000.0,4309359000000.0,,27090133000000.0,1686678164000000,1600659921000000,15994609000000.0,111856972000000.0,1309952776000000.0,0.0,13718677000000.0,114974920000000.0,34161967000000.0,86018243000000,54780413000000.0,8113154000000.0,-197504000000.0,20131244000000,40220180000000,3190936000000.0,25989671000000,0.0507133055058559,2048016000000,-0.0286208373431659,25989671000000.0,-13785010000000.0,12204661000000.0,2446148000000.0,-851927000000.0,1594221000000.0,456922000000.0,-2421000000.0,151461000000.0,1202802000000.0,-408752000000.0,794050000000.0,47882000000.0,15246776000000.0,-5070807000000,10175969000000.0,-7502132000000.0,2673837000000,-551521000000.0,-546819000000,-4702000000.0,2122316000000,2048016000000,0.0,-285289000000.0,10309438000000.0,1140080000000.0,0.0,-131652000000.0,8621000000.0,-124301000000.0,0.0,0.0,1015779000000.0,144152270000000.0,0.0,145168049000000.0,1140080000000.0,905000000.0,-1962000000.0,0.0,0.0,18.6083773067,0.1207010238514171,1.2250934222851284,0.1678060537691297,0.1201559249,0.0,0.0062400475,0.0,19.6083773066604,227127719338400.0,5058523816.0,22.7320462563,2.7421840401,3.6268963764,8.3391944441,404.8643585549939,16373.8098332203,2021-09-30,0.0,0.0,0.0,0.0,267851000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.43,2021-12-01,0.23510476181690682
